Id,date,tournament
M032342_Albania,2008-09-10,FIFA World Cup qualification
M032342_Malta,2008-09-10,FIFA World Cup qualification
M032343_Andorra,2008-09-10,FIFA World Cup qualification
M032343_Belarus,2008-09-10,FIFA World Cup qualification
M032344_Azerbaijan,2008-09-10,FIFA World Cup qualification
M032344_Liechtenstein,2008-09-10,FIFA World Cup qualification
M032345_Bosnia and Herzegovina,2008-09-10,FIFA World Cup qualification
M032345_Estonia,2008-09-10,FIFA World Cup qualification
M032346_Bolivia,2008-09-10,FIFA World Cup qualification
M032346_Brazil,2008-09-10,FIFA World Cup qualification
M032347_Chad,2008-09-10,FIFA World Cup qualification
M032347_Sudan,2008-09-10,FIFA World Cup qualification
M032348_Chile,2008-09-10,FIFA World Cup qualification
M032348_Colombia,2008-09-10,FIFA World Cup qualification
M032349_Faroe Islands,2008-09-10,FIFA World Cup qualification
M032349_Romania,2008-09-10,FIFA World Cup qualification
M032350_France,2008-09-10,FIFA World Cup qualification
M032350_Serbia,2008-09-10,FIFA World Cup qualification
M032351_Slovakia,2008-09-10,FIFA World Cup qualification
M032351_Slovenia,2008-09-10,FIFA World Cup qualification
M032352_Poland,2008-09-10,FIFA World Cup qualification
M032352_San Marino,2008-09-10,FIFA World Cup qualification
M032353_Russia,2008-09-10,FIFA World Cup qualification
M032353_Wales,2008-09-10,FIFA World Cup qualification
M032354_Bahrain,2008-09-10,FIFA World Cup qualification
M032354_Qatar,2008-09-10,FIFA World Cup qualification
M032355_Denmark,2008-09-10,FIFA World Cup qualification
M032355_Portugal,2008-09-10,FIFA World Cup qualification
M032356_Argentina,2008-09-10,FIFA World Cup qualification
M032356_Peru,2008-09-10,FIFA World Cup qualification
M032357_Oman,2008-09-10,Friendly
M032357_Zimbabwe,2008-09-10,Friendly
M032358_Czech Republic,2008-09-10,FIFA World Cup qualification
M032358_Northern Ireland,2008-09-10,FIFA World Cup qualification
M032359_New Caledonia,2008-09-10,Oceania Nations Cup
M032359_New Zealand,2008-09-10,Oceania Nations Cup
M032360_Montenegro,2008-09-10,FIFA World Cup qualification
M032360_Republic of Ireland,2008-09-10,FIFA World Cup qualification
M032361_Finland,2008-09-10,FIFA World Cup qualification
M032361_Germany,2008-09-10,FIFA World Cup qualification
M032362_Israel,2008-09-10,FIFA World Cup qualification
M032362_Moldova,2008-09-10,FIFA World Cup qualification
M032363_Netherlands,2008-09-10,FIFA World Cup qualification
M032363_North Macedonia,2008-09-10,FIFA World Cup qualification
M032364_Austria,2008-09-10,FIFA World Cup qualification
M032364_Lithuania,2008-09-10,FIFA World Cup qualification
M032365_Greece,2008-09-10,FIFA World Cup qualification
M032365_Latvia,2008-09-10,FIFA World Cup qualification
M032366_North Korea,2008-09-10,FIFA World Cup qualification
M032366_South Korea,2008-09-10,FIFA World Cup qualification
M032367_Kazakhstan,2008-09-10,FIFA World Cup qualification
M032367_Ukraine,2008-09-10,FIFA World Cup qualification
M032368_Georgia,2008-09-10,FIFA World Cup qualification
M032368_Italy,2008-09-10,FIFA World Cup qualification
M032369_Iceland,2008-09-10,FIFA World Cup qualification
M032369_Scotland,2008-09-10,FIFA World Cup qualification
M032370_Honduras,2008-09-10,FIFA World Cup qualification
M032370_Jamaica,2008-09-10,FIFA World Cup qualification
M032371_Costa Rica,2008-09-10,FIFA World Cup qualification
M032371_Haiti,2008-09-10,FIFA World Cup qualification
M032372_Cuba,2008-09-10,FIFA World Cup qualification
M032372_Guatemala,2008-09-10,FIFA World Cup qualification
M032373_Canada,2008-09-10,FIFA World Cup qualification
M032373_Mexico,2008-09-10,FIFA World Cup qualification
M032374_Armenia,2008-09-10,FIFA World Cup qualification
M032374_Spain,2008-09-10,FIFA World Cup qualification
M032375_El Salvador,2008-09-10,FIFA World Cup qualification
M032375_Suriname,2008-09-10,FIFA World Cup qualification
M032376_Fiji,2008-09-10,Oceania Nations Cup
M032376_Vanuatu,2008-09-10,Oceania Nations Cup
M032377_Trinidad and Tobago,2008-09-10,FIFA World Cup qualification
M032377_United States,2008-09-10,FIFA World Cup qualification
M032378_Ecuador,2008-09-10,FIFA World Cup qualification
M032378_Uruguay,2008-09-10,FIFA World Cup qualification
M032379_Saudi Arabia,2008-09-10,FIFA World Cup qualification
M032379_United Arab Emirates,2008-09-10,FIFA World Cup qualification
M032380_Belgium,2008-09-10,FIFA World Cup qualification
M032380_Turkey,2008-09-10,FIFA World Cup qualification
M032381_Luxembourg,2008-09-10,FIFA World Cup qualification
M032381_Switzerland,2008-09-10,FIFA World Cup qualification
M032382_Togo,2008-09-10,FIFA World Cup qualification
M032382_Zambia,2008-09-10,FIFA World Cup qualification
M032383_Australia,2008-09-10,FIFA World Cup qualification
M032383_Uzbekistan,2008-09-10,FIFA World Cup qualification
W003560_Republic of Ireland,2008-09-13,Friendly
W003560_United States,2008-09-13,Friendly
W003561_Republic of Ireland,2008-09-17,Friendly
W003561_United States,2008-09-17,Friendly
M032384_Anguilla,2008-09-19,CFU Caribbean Cup qualification
M032384_Martinique,2008-09-19,CFU Caribbean Cup qualification
W003562_Republic of Ireland,2008-09-20,Friendly
W003562_United States,2008-09-20,Friendly
M032385_Antigua and Barbuda,2008-09-21,Friendly
M032385_Guyana,2008-09-21,Friendly
M032386_Chile,2008-09-24,Friendly
M032386_Mexico,2008-09-24,Friendly
M032387_New Caledonia,2008-09-24,Coupe de l'Outre-Mer
M032387_Tahiti,2008-09-24,Coupe de l'Outre-Mer
M032388_British Virgin Islands,2008-09-24,CFU Caribbean Cup qualification
M032388_Saint Kitts and Nevis,2008-09-24,CFU Caribbean Cup qualification
M032389_Guadeloupe,2008-09-24,Coupe de l'Outre-Mer
M032389_Martinique,2008-09-24,Coupe de l'Outre-Mer
M032390_Mayotte,2008-09-25,Coupe de l'Outre-Mer
M032390_Réunion,2008-09-25,Coupe de l'Outre-Mer
M032391_Barbados,2008-09-26,CFU Caribbean Cup qualification
M032391_British Virgin Islands,2008-09-26,CFU Caribbean Cup qualification
M032392_Guadeloupe,2008-09-27,Coupe de l'Outre-Mer
M032392_New Caledonia,2008-09-27,Coupe de l'Outre-Mer
M032393_Martinique,2008-09-27,Coupe de l'Outre-Mer
M032393_Tahiti,2008-09-27,Coupe de l'Outre-Mer
W003563_France,2008-09-27,UEFA Euro qualification
W003563_Iceland,2008-09-27,UEFA Euro qualification
W003564_Belgium,2008-09-27,UEFA Euro qualification
W003564_Netherlands,2008-09-27,UEFA Euro qualification
W003565_Portugal,2008-09-27,UEFA Euro qualification
W003565_Ukraine,2008-09-27,UEFA Euro qualification
W003566_Poland,2008-09-27,UEFA Euro qualification
W003566_Russia,2008-09-27,UEFA Euro qualification
W003567_Greece,2008-09-27,UEFA Euro qualification
W003567_Serbia,2008-09-27,UEFA Euro qualification
W003568_Romania,2008-09-27,UEFA Euro qualification
W003568_Sweden,2008-09-27,UEFA Euro qualification
M032394_Barbados,2008-09-28,CFU Caribbean Cup qualification
M032394_Saint Kitts and Nevis,2008-09-28,CFU Caribbean Cup qualification
M032395_French Guiana,2008-09-28,Coupe de l'Outre-Mer
M032395_Mayotte,2008-09-28,Coupe de l'Outre-Mer
W003569_Czech Republic,2008-09-28,UEFA Euro qualification
W003569_England,2008-09-28,UEFA Euro qualification
W003570_Scotland,2008-09-28,UEFA Euro qualification
W003570_Slovakia,2008-09-28,UEFA Euro qualification
M032396_Malawi,2008-09-30,Friendly
M032396_South Africa,2008-09-30,Friendly
M032397_Guadeloupe,2008-09-30,Coupe de l'Outre-Mer
M032397_Tahiti,2008-09-30,Coupe de l'Outre-Mer
M032398_Martinique,2008-09-30,Coupe de l'Outre-Mer
M032398_New Caledonia,2008-09-30,Coupe de l'Outre-Mer
M032399_French Guiana,2008-10-01,Coupe de l'Outre-Mer
M032399_Réunion,2008-10-01,Coupe de l'Outre-Mer
M032400_Myanmar,2008-10-01,Friendly
M032400_Vietnam,2008-10-01,Friendly
W003571_Republic of Ireland,2008-10-01,UEFA Euro qualification
W003571_Sweden,2008-10-01,UEFA Euro qualification
W003572_Germany,2008-10-01,UEFA Euro qualification
W003572_Switzerland,2008-10-01,UEFA Euro qualification
W003573_Denmark,2008-10-01,UEFA Euro qualification
W003573_Ukraine,2008-10-01,UEFA Euro qualification
W003574_Norway,2008-10-02,UEFA Euro qualification
W003574_Russia,2008-10-02,UEFA Euro qualification
W003575_England,2008-10-02,UEFA Euro qualification
W003575_Spain,2008-10-02,UEFA Euro qualification
W003576_Hungary,2008-10-02,UEFA Euro qualification
W003576_Italy,2008-10-02,UEFA Euro qualification
W003577_Greece,2008-10-02,UEFA Euro qualification
W003577_Slovenia,2008-10-02,UEFA Euro qualification
M032401_Mayotte,2008-10-03,Coupe de l'Outre-Mer
M032401_New Caledonia,2008-10-03,Coupe de l'Outre-Mer
M032402_Myanmar,2008-10-03,Friendly
M032402_Turkmenistan,2008-10-03,Friendly
M032403_French Guiana,2008-10-03,Coupe de l'Outre-Mer
M032403_Guadeloupe,2008-10-03,Coupe de l'Outre-Mer
M032404_Martinique,2008-10-04,Coupe de l'Outre-Mer
M032404_Réunion,2008-10-04,Coupe de l'Outre-Mer
M032405_Dominican Republic,2008-10-08,Friendly
M032405_Trinidad and Tobago,2008-10-08,Friendly
W003578_Indonesia,2008-10-08,AFF Championship
W003578_Laos,2008-10-08,AFF Championship
W003579_Myanmar,2008-10-08,AFF Championship
W003579_Vietnam,2008-10-08,AFF Championship
M032406_Japan,2008-10-09,Friendly
M032406_United Arab Emirates,2008-10-09,Friendly
W003580_Australia,2008-10-09,AFF Championship
W003580_Thailand,2008-10-09,AFF Championship
W003581_Philippines,2008-10-09,AFF Championship
W003581_Singapore,2008-10-09,AFF Championship
M032407_Malaysia,2008-10-10,Friendly
M032407_Pakistan,2008-10-10,Friendly
W003582_Indonesia,2008-10-10,AFF Championship
W003582_Vietnam,2008-10-10,AFF Championship
W003583_Malaysia,2008-10-10,AFF Championship
W003583_Myanmar,2008-10-10,AFF Championship
M032408_Argentina,2008-10-11,FIFA World Cup qualification
M032408_Uruguay,2008-10-11,FIFA World Cup qualification
M032409_Armenia,2008-10-11,FIFA World Cup qualification
M032409_Belgium,2008-10-11,FIFA World Cup qualification
M032410_Bolivia,2008-10-11,FIFA World Cup qualification
M032410_Peru,2008-10-11,FIFA World Cup qualification
M032411_Bulgaria,2008-10-11,FIFA World Cup qualification
M032411_Italy,2008-10-11,FIFA World Cup qualification
M032412_Cameroon,2008-10-11,FIFA World Cup qualification
M032412_Mauritius,2008-10-11,FIFA World Cup qualification
M032413_Colombia,2008-10-11,FIFA World Cup qualification
M032413_Paraguay,2008-10-11,FIFA World Cup qualification
M032414_Denmark,2008-10-11,FIFA World Cup qualification
M032414_Malta,2008-10-11,FIFA World Cup qualification
M032415_England,2008-10-11,FIFA World Cup qualification
M032415_Kazakhstan,2008-10-11,FIFA World Cup qualification
M032416_Equatorial Guinea,2008-10-11,FIFA World Cup qualification
M032416_South Africa,2008-10-11,FIFA World Cup qualification
M032417_Estonia,2008-10-11,FIFA World Cup qualification
M032417_Spain,2008-10-11,FIFA World Cup qualification
M032418_Austria,2008-10-11,FIFA World Cup qualification
M032418_Faroe Islands,2008-10-11,FIFA World Cup qualification
M032419_Azerbaijan,2008-10-11,FIFA World Cup qualification
M032419_Finland,2008-10-11,FIFA World Cup qualification
M032420_Botswana,2008-10-11,FIFA World Cup qualification
M032420_Mozambique,2008-10-11,FIFA World Cup qualification
M032421_Eswatini,2008-10-11,FIFA World Cup qualification
M032421_Togo,2008-10-11,FIFA World Cup qualification
M032422_Czech Republic,2008-10-11,FIFA World Cup qualification
M032422_Poland,2008-10-11,FIFA World Cup qualification
M032423_Gabon,2008-10-11,FIFA World Cup qualification
M032423_Libya,2008-10-11,FIFA World Cup qualification
M032424_San Marino,2008-10-11,FIFA World Cup qualification
M032424_Slovakia,2008-10-11,FIFA World Cup qualification
M032425_Norway,2008-10-11,FIFA World Cup qualification
M032425_Scotland,2008-10-11,FIFA World Cup qualification
M032426_Gambia,2008-10-11,FIFA World Cup qualification
M032426_Senegal,2008-10-11,FIFA World Cup qualification
M032427_Lithuania,2008-10-11,FIFA World Cup qualification
M032427_Serbia,2008-10-11,FIFA World Cup qualification
M032428_Northern Ireland,2008-10-11,FIFA World Cup qualification
M032428_Slovenia,2008-10-11,FIFA World Cup qualification
M032429_Congo,2008-10-11,FIFA World Cup qualification
M032429_Sudan,2008-10-11,FIFA World Cup qualification
M032430_Costa Rica,2008-10-11,FIFA World Cup qualification
M032430_Suriname,2008-10-11,FIFA World Cup qualification
M032431_Portugal,2008-10-11,FIFA World Cup qualification
M032431_Sweden,2008-10-11,FIFA World Cup qualification
M032432_Latvia,2008-10-11,FIFA World Cup qualification
M032432_Switzerland,2008-10-11,FIFA World Cup qualification
M032433_Cape Verde,2008-10-11,FIFA World Cup qualification
M032433_Tanzania,2008-10-11,FIFA World Cup qualification
M032434_Seychelles,2008-10-11,FIFA World Cup qualification
M032434_Tunisia,2008-10-11,FIFA World Cup qualification
M032435_Bosnia and Herzegovina,2008-10-11,FIFA World Cup qualification
M032435_Turkey,2008-10-11,FIFA World Cup qualification
M032436_Croatia,2008-10-11,FIFA World Cup qualification
M032436_Ukraine,2008-10-11,FIFA World Cup qualification
M032437_Cuba,2008-10-11,FIFA World Cup qualification
M032437_United States,2008-10-11,FIFA World Cup qualification
M032438_Liechtenstein,2008-10-11,FIFA World Cup qualification
M032438_Wales,2008-10-11,FIFA World Cup qualification
M032439_Nigeria,2008-10-11,FIFA World Cup qualification
M032439_Sierra Leone,2008-10-11,FIFA World Cup qualification
M032440_Iceland,2008-10-11,FIFA World Cup qualification
M032440_Netherlands,2008-10-11,FIFA World Cup qualification
M032441_France,2008-10-11,FIFA World Cup qualification
M032441_Romania,2008-10-11,FIFA World Cup qualification
M032442_Mauritania,2008-10-11,FIFA World Cup qualification
M032442_Morocco,2008-10-11,FIFA World Cup qualification
M032443_Germany,2008-10-11,FIFA World Cup qualification
M032443_Russia,2008-10-11,FIFA World Cup qualification
M032444_Ghana,2008-10-11,FIFA World Cup qualification
M032444_Lesotho,2008-10-11,FIFA World Cup qualification
M032445_Greece,2008-10-11,FIFA World Cup qualification
M032445_Moldova,2008-10-11,FIFA World Cup qualification
M032446_Cayman Islands,2008-10-11,CFU Caribbean Cup qualification
M032446_Guadeloupe,2008-10-11,CFU Caribbean Cup qualification
M032447_Namibia,2008-10-11,FIFA World Cup qualification
M032447_Zimbabwe,2008-10-11,FIFA World Cup qualification
M032448_El Salvador,2008-10-11,FIFA World Cup qualification
M032448_Haiti,2008-10-11,FIFA World Cup qualification
M032449_Canada,2008-10-11,FIFA World Cup qualification
M032449_Honduras,2008-10-11,FIFA World Cup qualification
M032450_Guatemala,2008-10-11,FIFA World Cup qualification
M032450_Trinidad and Tobago,2008-10-11,FIFA World Cup qualification
M032451_Ivory Coast,2008-10-11,FIFA World Cup qualification
M032451_Madagascar,2008-10-11,FIFA World Cup qualification
M032452_Jamaica,2008-10-11,FIFA World Cup qualification
M032452_Mexico,2008-10-11,FIFA World Cup qualification
M032453_South Korea,2008-10-11,Friendly
M032453_Uzbekistan,2008-10-11,Friendly
M032454_Algeria,2008-10-11,FIFA World Cup qualification
M032454_Liberia,2008-10-11,FIFA World Cup qualification
M032455_Israel,2008-10-11,FIFA World Cup qualification
M032455_Luxembourg,2008-10-11,FIFA World Cup qualification
M032456_DR Congo,2008-10-11,FIFA World Cup qualification
M032456_Malawi,2008-10-11,FIFA World Cup qualification
M032457_Chad,2008-10-11,FIFA World Cup qualification
M032457_Mali,2008-10-11,FIFA World Cup qualification
M032458_Grenada,2008-10-11,CFU Caribbean Cup qualification
M032458_Martinique,2008-10-11,CFU Caribbean Cup qualification
M032459_Albania,2008-10-11,FIFA World Cup qualification
M032459_Hungary,2008-10-11,FIFA World Cup qualification
M032460_Cyprus,2008-10-11,FIFA World Cup qualification
M032460_Georgia,2008-10-11,FIFA World Cup qualification
W003584_Singapore,2008-10-11,AFF Championship
W003584_Thailand,2008-10-11,AFF Championship
W003585_Australia,2008-10-11,AFF Championship
W003585_Philippines,2008-10-11,AFF Championship
M032461_Angola,2008-10-12,FIFA World Cup qualification
M032461_Niger,2008-10-12,FIFA World Cup qualification
M032462_Burkina Faso,2008-10-12,FIFA World Cup qualification
M032462_Burundi,2008-10-12,FIFA World Cup qualification
M032463_Chile,2008-10-12,FIFA World Cup qualification
M032463_Ecuador,2008-10-12,FIFA World Cup qualification
M032464_Djibouti,2008-10-12,FIFA World Cup qualification
M032464_Egypt,2008-10-12,FIFA World Cup qualification
M032465_Guinea,2008-10-12,FIFA World Cup qualification
M032465_Kenya,2008-10-12,FIFA World Cup qualification
M032466_Benin,2008-10-12,FIFA World Cup qualification
M032466_Uganda,2008-10-12,FIFA World Cup qualification
M032467_Brazil,2008-10-12,FIFA World Cup qualification
M032467_Venezuela,2008-10-12,FIFA World Cup qualification
W003586_Malaysia,2008-10-12,AFF Championship
W003586_Vietnam,2008-10-12,AFF Championship
W003587_Laos,2008-10-12,AFF Championship
W003587_Myanmar,2008-10-12,AFF Championship
M032468_Grenada,2008-10-13,CFU Caribbean Cup qualification
M032468_Guadeloupe,2008-10-13,CFU Caribbean Cup qualification
M032469_Cayman Islands,2008-10-13,CFU Caribbean Cup qualification
M032469_Martinique,2008-10-13,CFU Caribbean Cup qualification
W003588_Philippines,2008-10-13,AFF Championship
W003588_Thailand,2008-10-13,AFF Championship
W003589_Australia,2008-10-13,AFF Championship
W003589_Singapore,2008-10-13,AFF Championship
M032470_France,2008-10-14,Friendly
M032470_Tunisia,2008-10-14,Friendly
M032471_Bolivia,2008-10-14,FIFA World Cup qualification
M032471_Uruguay,2008-10-14,FIFA World Cup qualification
M032472_Singapore,2008-10-14,Friendly
M032472_Vietnam,2008-10-14,Friendly
W003590_Laos,2008-10-14,AFF Championship
W003590_Malaysia,2008-10-14,AFF Championship
W003591_Indonesia,2008-10-14,AFF Championship
W003591_Myanmar,2008-10-14,AFF Championship
M032473_Cuba,2008-10-15,FIFA World Cup qualification
M032473_Guatemala,2008-10-15,FIFA World Cup qualification
M032474_Iceland,2008-10-15,FIFA World Cup qualification
M032474_North Macedonia,2008-10-15,FIFA World Cup qualification
M032475_Guadeloupe,2008-10-15,CFU Caribbean Cup qualification
M032475_Martinique,2008-10-15,CFU Caribbean Cup qualification
M032476_Cayman Islands,2008-10-15,CFU Caribbean Cup qualification
M032476_Grenada,2008-10-15,CFU Caribbean Cup qualification
M032477_Greece,2008-10-15,FIFA World Cup qualification
M032477_Switzerland,2008-10-15,FIFA World Cup qualification
M032478_Germany,2008-10-15,FIFA World Cup qualification
M032478_Wales,2008-10-15,FIFA World Cup qualification
M032479_Bulgaria,2008-10-15,FIFA World Cup qualification
M032479_Georgia,2008-10-15,FIFA World Cup qualification
M032480_Estonia,2008-10-15,FIFA World Cup qualification
M032480_Turkey,2008-10-15,FIFA World Cup qualification
M032481_El Salvador,2008-10-15,FIFA World Cup qualification
M032481_Suriname,2008-10-15,FIFA World Cup qualification
M032482_Belarus,2008-10-15,FIFA World Cup qualification
M032482_England,2008-10-15,FIFA World Cup qualification
M032483_Australia,2008-10-15,FIFA World Cup qualification
M032483_Qatar,2008-10-15,FIFA World Cup qualification
M032484_Austria,2008-10-15,FIFA World Cup qualification
M032484_Serbia,2008-10-15,FIFA World Cup qualification
M032485_Azerbaijan,2008-10-15,Friendly
M032485_Bahrain,2008-10-15,Friendly
M032486_Belgium,2008-10-15,FIFA World Cup qualification
M032486_Spain,2008-10-15,FIFA World Cup qualification
M032487_Armenia,2008-10-15,FIFA World Cup qualification
